Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	turnover
16220	-7455.219	-7074.396	-380.8229	2.292081	0.1857624	0.8554074	0.08323832	20	4.961314	0.317433	0.325814	0.682866	1.07583	1.91549	0.9386457	2.10738	0.0809833	0.0800901	2.04238	1.77157	0.720975	1.75965	0.786084	1.26485	5.91887e-06	0.641728	0.799631	1.52622	2.18575	1.46671	1.17062	2.05325	0.263172	2.33841	1.56372	0.0503387	0.126838	0.348719	0.188745	0.08867916
16230	-7456.419	-7074.101	-382.3178	2.99816	0.1855665	0.5261914	0.2101299	20	4.54387	0.4194651	0.38912	0.731426	1.08251	1.79695	0.7363213	2.17578	0.218641	0.0800901	2.04238	1.77157	0.620627	1.75965	0.73213	1.26485	5.91887e-06	0.641728	0.799631	1.52622	2.18575	1.46671	1.12092	2.09682	0.263172	2.33841	1.56372	0.0848879	0.126838	0.702948	0.188745	0.2853781
16240	-7464.176	-7081.37	-382.8056	2.37496	0.1940438	0.6103481	0.1769546	20	4.855285	0.1832767	0.334272	0.689758	1.07706	1.89891	0.7873027	2.38864	0.0321958	0.0800901	1.99579	1.77157	0.769208	1.75965	1.01462	1.26485	5.91887e-06	0.672643	0.799631	1.44768	2.18575	1.46671	1.13078	2.13728	0.263172	2.33841	1.56372	0.0473545	0.158208	0.613469	0.22081	0.2247606
16250	-7461.093	-7075.16	-385.9331	2.121382	0.1802125	0.7873971	0.08693256	19	4.860689	0.3370629	0.307346	0.66733	1.07275	1.95257	0.8743297	2.38864	0.107987	0.0800901	1.92394	1.67595	0.60963	1.8201	0.916764	1.26485	5.91887e-06	0.750043	0.872227	1.44768	2.1805	1.7375	0.955243	2.07249	0.263172	2.33841	1.56372	0.0473545	0.121698	0.613469	0.22081	0.09942766
16260	-7462.326	-7076.772	-385.5539	1.98704	0.1852742	0.5877479	0.103802	19	4.733135	0.3293843	0.291723	0.653628	1.06966	1.98499	0.69155	2.03458	0.107987	0.0800901	1.86956	1.67595	0.163335	1.81471	0.823304	1.33611	5.91887e-06	0.750043	0.942526	1.44768	2.1805	1.85942	1.23246	2.07249	0.263172	2.33841	1.56372	0.0473545	0.150405	0.487729	0.0997171	0.1501006
16270	-7472.666	-7086.224	-386.4422	2.495821	0.1953496	0.3553154	0.3074294	20	4.898375	0.3080385	0.34606	0.699143	1.07858	1.87622	0.6627448	2.02636	0.165747	0.0800901	1.85749	1.73602	0.0830158	1.79627	0.823304	1.41036	5.91887e-06	0.595634	0.547284	1.44768	2.1805	1.65054	1.23246	1.98472	0.263172	2.33841	1.56372	0.0509387	0.150405	0.487729	0.0997171	0.4638729
16280	-7473.924	-7088.866	-385.0573	2.890574	0.187082	0.7018995	0.2325075	19	4.591274	0.2119128	0.380615	0.725284	1.08192	1.81218	0.9344069	2.06987	0.165747	0.0800901	1.85647	1.57212	0.211758	1.79627	0.904024	1.41036	5.91887e-06	0.616493	0.741226	1.44768	2.1805	1.65054	1.11462	1.98472	0.263172	2.35547	1.57138	0.0313255	0.195038	0.487729	0.0997171	0.2488289
16290	-7482.924	-7095.155	-387.7698	1.984748	0.179436	0.7625205	0.3221053	19	4.346044	0.1824172	0.291447	0.653382	1.0696	1.98557	1.084626	2.06987	0.332327	0.0800901	1.7739	1.72538	0.129957	1.79627	0.745484	1.41036	5.91887e-06	0.715601	0.821251	1.44768	2.19942	1.65054	0.934673	2.00544	0.263172	2.39454	1.57138	0.0313255	0.186488	0.487729	0.0997171	0.2969737
16300	-7470.843	-7086.472	-384.3705	2.734419	0.1827504	0.611054	0.2771617	18	4.796025	0.3291737	0.367612	0.715676	1.08085	1.83586	0.8882157	1.97503	0.332327	0.0800901	1.7739	1.72538	0.129957	1.79381	0.745484	1.41036	5.91887e-06	0.715601	0.821251	1.44768	2.27895	1.65054	1.02744	2.05904	0.263172	2.41928	1.57138	0.240339	0.163991	0.328589	0.0997171	0.3120432
16310	-7466.973	-7079.993	-386.9796	2.245564	0.1767866	0.4471963	0.3381303	18	4.711258	0.2709316	0.320925	0.67882	1.07507	1.92518	0.7853266	1.9858	0.166065	0.0800901	1.7739	1.72538	0.166156	1.83523	0.745484	1.41036	5.91887e-06	0.81102	0.887478	1.48161	2.27895	1.65054	1.02744	2.06314	0.29034	2.34396	1.55902	0.240339	0.163991	0.550318	0.0997171	0.4305601
16320	-7466.884	-7080.228	-386.6567	2.191831	0.1730238	0.6670939	0.2430743	19	4.870717	0.2322055	0.315146	0.673976	1.07412	1.93675	0.9101682	1.9858	0.36159	0.0800901	1.7739	1.72538	0.166156	1.83523	0.782106	1.41036	5.91887e-06	0.81102	0.888545	1.68225	2.27895	1.59283	1.07743	2.06314	0.29034	2.34396	1.50155	0.0396218	0.130066	0.351188	0.0997171	0.2670653
16330	-7468.129	-7080.175	-387.9537	2.191789	0.171533	0.8690651	0.1467212	18	4.437047	0.2732195	0.315142	0.673972	1.07412	1.93676	1.015786	1.9858	0.36159	0.0800901	1.56708	1.61855	0.166156	1.83523	0.575305	1.41036	5.91887e-06	1.03314	0.825953	1.68225	2.27895	1.37492	1.07743	2.06314	0.29034	2.38136	1.50155	0.0396218	0.130066	0.351188	0.129997	0.144441
16340	-7463.211	-7081.575	-381.636	2.548948	0.19414	0.7223034	0.1839725	19	4.449023	0.2829442	0.351049	0.70304	1.07916	1.86675	0.9062759	1.62222	0.146783	0.0800901	1.56708	1.61855	0.135861	1.83523	0.575305	1.41036	5.91887e-06	0.997641	0.759462	1.68225	2.27895	1.5735	1.07743	2.06314	0.29034	2.39033	1.50155	0.0396218	0.130066	0.351188	0.120323	0.2029983
16350	-7458.301	-7074.534	-383.767	2.371662	0.1847533	0.53648	0.2732035	19	4.200451	0.4420533	0.333941	0.689492	1.07701	1.89955	0.8096835	2.05513	0.119672	0.0800901	1.56708	1.64286	0.135861	1.83523	1.01838	1.41036	5.91887e-06	0.80536	0.867849	1.68225	2.27895	1.38954	1.06847	1.99079	0.29034	2.22356	1.50155	0.0396218	0.130066	0.572705	0.120323	0.3374201
16360	-7464.549	-7080.179	-384.3701	2.233725	0.1954878	0.6500213	0.2747297	19	4.757789	0.4065829	0.319664	0.677769	1.07487	1.92769	0.924751	2.21022	0.0676815	0.0800901	1.3029	1.59928	0.12316	1.87299	0.822452	1.41036	5.91887e-06	0.792101	0.867849	1.68225	2.27895	1.38954	1.08994	1.99405	0.29034	2.22356	1.42098	0.127691	0.0919582	0.572705	0.120323	0.297085
16370	-7469.414	-7082.893	-386.5205	2.082444	0.1818936	0.7106503	0.3443556	18	4.897452	0.3106678	0.302921	0.663504	1.07192	1.96165	1.055006	2.21022	0.0676815	0.0800901	1.3029	1.74343	0.12316	1.75711	0.770447	1.42958	5.91887e-06	0.8176	0.81743	1.78141	2.27895	1.38954	1.06291	1.99405	0.29034	2.22356	1.42098	0.141883	0.0919582	0.572705	0.120323	0.3264016
16380	-7459.7	-7074.116	-385.5844	2.132809	0.1823154	0.4855575	0.367857	19	4.687486	0.3694697	0.308629	0.668432	1.07298	1.94996	0.8534145	2.21022	0.223541	0.0800901	1.3029	1.65797	0.12316	1.75711	0.770447	1.42958	5.91887e-06	0.8176	0.606856	1.78141	2.27895	1.38954	1.06291	1.99405	0.299008	2.22356	1.42098	0.101253	0.125346	0.543525	0.12485	0.4310414
16390	-7456.756	-7075.767	-380.9894	2.283645	0.1805501	0.7223781	0.1310364	19	4.971315	0.2597184	0.324935	0.682143	1.0757	1.91722	0.8534145	2.21022	0.0672086	0.0800901	1.27937	1.65748	0.12316	1.75711	0.880254	1.42958	5.91887e-06	0.8176	0.606856	1.58055	2.13482	1.38954	1.06291	1.99405	0.299008	2.22356	1.42098	0.101253	0.125346	0.543525	0.12485	0.1535436
16400	-7473.964	-7089.969	-383.9953	2.122115	0.1707167	0.6683141	0.2825524	19	4.741251	0.2301339	0.307428	0.667401	1.07277	1.95241	0.9508665	2.21022	0.138009	0.0800901	1.27937	1.65748	0.12316	1.75711	0.880254	1.42958	5.91887e-06	0.863184	0.756434	1.78459	2.13927	1.38954	1.06291	1.99405	0.343769	2.22356	1.42098	0.181067	0.0363356	0.4246	0.119077	0.2971525
16410	-7479.074	-7094.588	-384.486	2.609081	0.1792646	0.5789731	0.4096847	18	4.559346	0.2628342	0.35656	0.707296	1.07977	1.85638	0.9886578	2.17691	0.267517	0.0466496	1.27937	1.65748	0.140863	1.78235	0.880254	1.42958	5.91887e-06	0.822505	0.756434	1.62106	2.42882	1.49505	1.21012	1.99405	0.343769	2.23429	1.42098	0.181067	0.0363356	0.4246	0.175765	0.4143847
16420	-7478.545	-7091.866	-386.6788	2.34173	0.1774193	0.6821926	0.1746921	19	4.926819	0.2591129	0.330919	0.687042	1.07659	1.90545	0.8568848	2.12171	0.192847	0.0466496	1.19743	1.65748	0.077238	1.78235	0.994922	1.35171	5.91887e-06	0.780643	0.756434	1.66417	2.266	1.6854	1.21012	1.99405	0.336407	2.23429	1.42098	0.061944	0.130511	0.718319	0.175765	0.2038689
16430	-7471.747	-7087.086	-384.6613	2.390618	0.1797844	0.7471258	0.2294676	19	4.559258	0.2451659	0.335835	0.691017	1.07727	1.89588	0.9765934	2.09706	0.192847	0.0704466	1.16893	1.62707	0.1501	1.78235	0.963892	1.35171	5.91887e-06	0.780643	0.756434	1.66417	2.25707	1.6854	1.21012	2.01259	0.336407	2.15827	1.42098	0.116583	0.130511	0.66539	0.175765	0.2349674
16440	-7471.683	-7084.988	-386.6952	2.148687	0.1733637	0.6893678	0.2870761	18	4.519423	0.2989877	0.3104	0.669947	1.0733	1.94635	0.9764439	2.01268	0.227505	0.0704466	1.12387	1.62707	0.1501	1.78235	0.95958	1.27523	5.91887e-06	0.812945	0.756434	1.64045	2.25707	1.63462	1.39007	2.01259	0.336407	2.23138	1.42098	0.116583	0.130511	0.66539	0.175765	0.2940016
16450	-7469.659	-7084.513	-385.1462	2.340942	0.167219	0.6518345	0.1959915	19	4.676865	0.2862148	0.330838	0.686977	1.07657	1.90561	0.847826	2.02258	0.227505	0.0704466	1.12387	1.59152	0.1501	1.78235	0.959042	1.27523	5.91887e-06	0.852392	0.756434	1.75809	2.25707	1.82782	1.2061	2.01259	0.336407	2.14082	1.42098	0.116583	0.106315	0.66539	0.175765	0.2311695
16460	-7465.767	-7080.808	-384.9591	2.406512	0.1928128	0.6242338	0.2299268	19	4.920477	0.2312296	0.33741	0.692281	1.07748	1.89282	0.8541605	2.02258	0.0318671	0.0704466	1.12387	1.59152	0.1501	1.78235	0.776561	1.27523	5.91887e-06	0.852392	0.756434	1.75809	2.25707	1.82782	0.946061	1.96954	0.328492	2.14082	1.58256	0.0807213	0.126119	0.937264	0.175765	0.2691845
16470	-7463.825	-7078.367	-385.4585	2.458112	0.1847694	0.6294281	0.2381072	18	4.7068	0.3105365	0.342449	0.696295	1.07814	1.88312	0.8675353	2.35501	0.335211	0.0704466	1.18123	1.59152	0.232497	1.75599	0.776561	0.772787	5.91887e-06	0.852392	0.756434	1.67602	2.25707	1.82782	0.946061	1.90503	0.400947	2.13546	1.58256	0.0807213	0.090296	0.937264	0.147636	0.274464
16480	-7464.199	-7078.206	-385.9936	2.169949	0.1791535	0.8192729	0.1906804	18	4.918031	0.2557318	0.312751	0.671949	1.07371	1.94159	1.009953	2.35501	0.209376	0.0901781	1.25592	1.55918	0.189591	1.7663	0.82447	0.772787	5.91887e-06	0.847556	0.703611	1.7072	2.25707	1.82782	0.946061	1.91962	0.400947	2.20924	1.58256	0.120957	0.0860547	0.528148	0.147636	0.1888012
16490	-7462.339	-7075.361	-386.978	2.432623	0.190662	0.6489825	0.145381	18	4.881213	0.2065533	0.339974	0.69433	1.07782	1.88788	0.7943634	2.35501	0.199352	0.0901781	1.25592	1.59844	0.189591	1.7663	0.82447	0.899321	5.91887e-06	0.657504	0.59218	1.58013	2.25707	1.82782	1.01738	1.91962	0.400947	2.25158	1.6147	0.0383366	0.0860547	0.528148	0.147636	0.1830157
16500	-7477.974	-7082.142	-395.8324	2.129475	0.1828722	0.4544594	0.3316876	19	4.933889	0.361111	0.308255	0.668111	1.07292	1.95072	0.786147	1.85034	0.253482	0.0901781	1.39279	1.59844	0.189591	1.86647	0.752018	0.899321	0.0131099	0.657504	0.620499	1.71239	2.25707	1.79911	1.31808	1.91962	0.392919	2.22804	1.6147	0.0693359	0.119429	0.445392	0.147636	0.4219155
16510	-7479.174	-7082.32	-396.8538	2.627932	0.1872926	0.3799511	0.2413445	15	4.891371	0.2436254	0.35826	0.708598	1.07994	1.8532	0.6212956	1.85034	0.189837	0.0901781	1.39279	1.59844	0.189591	1.8394	0.752018	0.899321	0.173438	0.825247	0.620499	1.68442	2.36196	1.71373	1.31808	1.91962	0.392919	2.22804	1.6147	0.0592083	0.119429	0.445392	0.147636	0.3884536
16520	-7466.466	-7080.875	-385.5907	2.681329	0.1883254	0.8269531	0.1950848	18	4.903477	0.2354211	0.363001	0.712204	1.08042	1.84438	1.022038	1.70021	0.166797	0.0901781	1.39279	1.70818	0.185459	1.8394	0.67502	0.922635	0.173438	0.825247	0.818717	1.86144	2.36196	1.72501	1.58588	1.91962	0.392919	2.22804	1.6147	0.202301	0.0994883	0.445392	0.147636	0.1908783
16530	-7452.925	-7069.952	-382.9738	2.553892	0.194269	0.562115	0.3259549	19	4.503886	0.2332241	0.351507	0.703396	1.07921	1.86588	0.88807	1.70021	0.166797	0.0901781	1.39279	1.69479	0.374548	1.78031	0.673523	0.922635	0.173438	0.825247	0.818717	1.75378	2.21804	1.72501	1.08659	1.95625	0.339375	2.27391	1.6147	0.202301	0.122084	0.193969	0.147636	0.3670374
16540	-7467.856	-7083.27	-384.5852	2.442232	0.1919051	0.6988575	0.3664363	19	4.337112	0.2061387	0.34091	0.695074	1.07794	1.88607	1.065294	2.09764	0.111149	0.0901781	1.26177	1.69479	0.465478	1.79478	1.01304	0.922635	0.173438	0.791079	0.818717	1.48504	2.21804	1.72501	1.00379	1.95625	0.405054	2.36964	1.6147	0.202301	0.119502	0.330856	0.147636	0.3439768
16550	-7467.237	-7081.814	-385.4233	2.596165	0.1800795	0.6713966	0.2705757	18	4.552546	0.3198649	0.355388	0.706395	1.07964	1.85858	0.9419724	1.94228	0.126508	0.0901781	1.26177	1.53097	0.465478	1.79805	0.995734	0.922635	0.232851	0.791079	0.931724	1.85549	2.21804	1.39827	1.00379	1.95625	0.405054	2.36964	1.6147	0.202301	0.140725	0.420189	0.204318	0.2872438
16560	-7467.715	-7082.318	-385.3968	2.278546	0.2015663	0.4247959	0.3369515	19	4.320376	0.2243159	0.324402	0.681703	1.07562	1.91828	0.7617474	2.23774	0.280585	0.0901781	1.56715	1.57239	0.109615	1.82908	0.980176	0.922635	0.232851	0.791079	0.931724	1.82718	2.21804	1.39827	1.0401	1.95625	0.405054	2.26985	1.6147	0.16206	0.1933	0.647294	0.204318	0.4423403
16570	-7481.878	-7097.362	-384.5165	2.330693	0.2067752	0.4668393	0.282132	19	4.638274	0.3390366	0.329794	0.686126	1.07642	1.90766	0.7489712	2.23774	0.280585	0.0901781	1.42175	1.46004	0.549907	1.88309	0.894168	0.946186	0.206464	0.791079	0.85262	1.82718	2.21804	1.39827	1.0401	1.95625	0.493462	2.37821	1.6147	0.158054	0.106898	0.663181	0.0653949	0.3766926
16580	-7472.694	-7084.414	-388.2799	2.832172	0.1834575	0.671624	0.4113084	18	4.417872	0.2000226	0.375847	0.721791	1.08155	1.82081	1.082932	2.07836	0.280585	0.0901781	1.42175	1.46004	0.549907	1.81257	0.801377	0.946186	0.206464	0.450966	0.706315	1.72286	2.21804	1.39827	1.0401	1.95625	0.493462	2.49877	1.6147	0.18083	0.106898	0.368776	0.0653949	0.3798098
16590	-7473.753	-7083.869	-389.8841	2.90517	0.1971759	0.6117258	0.3010523	18	4.938741	0.2711139	0.38179	0.726139	1.08201	1.81007	0.9127781	2.07836	0.326975	0.0297594	1.42175	1.46004	0.549907	1.81257	0.801377	0.936318	0.206464	0.445063	0.664618	1.58765	2.21804	1.39827	1.27545	1.93736	0.493462	2.12291	1.6147	0.0677174	0.0664961	0.15912	0.323443	0.3298198
16600	-7483.806	-7093.667	-390.1392	2.546441	0.1868883	0.7421623	0.1818764	19	4.787092	0.3676257	0.350816	0.702859	1.07914	1.86719	0.9240388	2.0084	0.336474	0.0297594	1.29614	1.46004	1.05768	1.86403	0.67525	0.936318	0.171523	0.550008	0.664618	1.46486	2.33862	1.81788	1.87755	1.93736	0.515744	2.12291	1.6147	0.0677174	0.133867	0.17091	0.323443	0.1968277
16610	-7475.787	-7087.813	-387.9738	2.394804	0.1989969	0.7203926	0.1494497	19	4.99278	0.2542065	0.336251	0.691351	1.07733	1.89507	0.8698423	1.79075	0.336474	0.0297594	1.23322	1.46004	1.05768	1.78924	0.67525	1.3951	0.156406	0.379803	0.664618	1.46486	2.39966	1.81788	1.87755	1.88823	0.417237	2.30384	1.6147	0.0677174	0.0902466	0.17091	0.166654	0.1718125
16620	-7474.7	-7087.584	-387.1165	2.18615	0.2056587	0.5920874	0.2657076	19	4.503492	0.3293441	0.314527	0.673453	1.07402	1.938	0.857795	1.93492	0.192193	0.0297594	0.793611	1.46004	0.781673	1.80424	0.67525	1.3951	0.088074	0.835055	0.821077	1.46486	2.39966	1.71265	1.87755	1.96544	0.417237	2.30521	1.6147	0.0677174	0.0902466	0.17091	0.41679	0.3097565
16630	-7481.374	-7090.576	-390.799	2.930919	0.1809158	0.4382868	0.2738817	19	4.605559	0.2045327	0.383846	0.72763	1.08215	1.80637	0.7121685	1.93492	0.192193	0.0297594	0.77374	1.46004	0.781673	1.80424	0.67525	1.57441	0.088074	0.835055	0.821077	1.48729	2.39966	1.71265	1.87755	1.96981	0.417237	2.30521	1.6147	0.0677174	0.104639	0.17091	0.274092	0.3845743
16640	-7473.671	-7084.703	-388.9686	1.962921	0.1743274	0.5535789	0.3802179	18	4.712895	0.1994258	0.288808	0.651012	1.06903	1.99115	0.9337969	1.93492	0.192193	0.0297594	0.77374	1.46004	0.781673	1.80893	0.85069	1.49951	0.135817	0.852332	0.821077	1.48729	2.39966	1.71265	1.74627	1.96981	0.417237	2.35605	1.6147	0.0677174	0.104639	0.561761	0.262383	0.4071741
16650	-7471.095	-7081.884	-389.2105	2.358357	0.1847354	0.6847118	0.2490851	18	4.96675	0.2931023	0.332603	0.688409	1.07683	1.90216	0.9337969	1.93492	0.192193	0.088826	0.77374	1.46004	0.781673	1.78416	0.85069	1.49951	0.135817	0.852332	0.685121	1.48729	2.20879	1.64959	1.94476	1.89121	0.417237	2.35605	1.6147	0.0369805	0.104639	0.647104	0.327378	0.2667444
16660	-7467.656	-7078.495	-389.1611	2.2014	0.1903497	0.7571646	0.4060732	18	4.620147	0.2066825	0.316186	0.674853	1.0743	1.93466	1.163238	1.93492	0.19481	0.088826	1.16155	1.46004	0.797681	1.78416	0.85069	1.49951	0.141992	0.748859	0.685121	1.57966	2.06344	1.64959	1.94476	2.09319	0.417237	2.35605	1.51177	0.0369805	0.0889526	0.713789	0.194405	0.3490887
16670	-7471.216	-7083.762	-387.4542	2.572638	0.1911553	0.6155968	0.3684777	19	4.856921	0.2288048	0.353237	0.704736	1.07941	1.86262	0.9840745	1.93492	0.229168	0.088826	1.16155	1.47218	0.797681	1.79186	0.832591	1.48567	0.103086	0.748859	0.832142	1.54967	1.89646	1.64959	1.94476	2.09319	0.338956	2.35605	1.43182	0.0369805	0.12634	0.713789	0.194405	0.3744409
16680	-7478.552	-7088.244	-390.3074	2.3539	0.1942263	0.6166122	0.2777348	17	4.547106	0.1876202	0.332153	0.688044	1.07676	1.90304	0.894347	1.98435	0.229168	0.088826	0.899554	1.47218	0.797681	1.79457	0.832591	1.48567	0.0647816	0.748859	0.8045	1.54967	1.89646	1.66411	1.50187	2.09319	0.338956	2.30751	1.43182	0.0443053	0.12634	0.817499	0.167155	0.3105448
16690	-7482.106	-7091.778	-390.3271	2.785645	0.1785661	0.6581024	0.3370646	18	4.736296	0.3532423	0.371968	0.718924	1.08123	1.82788	0.995167	1.98435	0.0417156	0.088826	1.05269	1.70213	0.797681	1.79132	0.832591	1.48567	0.128818	0.748859	0.8045	1.58357	1.89646	2.06907	1.50187	2.09319	0.338956	2.33871	1.44818	0.0443053	0.12634	0.817499	0.209606	0.3387016
16700	-7479.337	-7090.342	-388.9956	2.016666	0.1889907	0.7561519	0.2701321	18	4.575056	0.274168	0.295256	0.656774	1.0704	1.97757	1.026284	1.98435	0.137933	0.088826	0.168305	1.70213	0.529011	1.79132	0.66351	1.14958	0.128818	0.748859	0.548352	1.58357	1.7038	2.06907	1.50187	2.09319	0.359774	2.43413	1.44818	0.0443053	0.092197	0.659549	0.209606	0.2632137
16710	-7476.376	-7084.642	-391.7342	2.28561	0.2028011	0.8262793	0.3335597	19	4.980537	0.2637495	0.32514	0.682312	1.07573	1.91682	1.159839	1.7757	0.16555	0.0183239	0.227788	1.70213	0.529011	1.79132	0.66351	1.14958	0.0788833	0.864784	0.548352	1.45663	1.7038	2.06907	1.87588	2.09319	0.359774	2.43413	1.44818	0.0443053	0.0880953	0.763505	0.209606	0.2875914
16720	-7465.453	-7075.587	-389.866	2.472562	0.1793036	0.6654503	0.3619668	19	4.902853	0.2178844	0.34384	0.697395	1.07831	1.88046	1.027417	1.7757	0.209854	0.0183239	0.227788	1.74477	0.529011	1.80531	0.66351	1.08242	0.2155	0.938486	0.548352	1.45663	1.96664	1.40408	1.87588	2.09319	0.359774	2.43413	1.66978	0.0204091	0.11847	0.563115	0.417382	0.3523075
16730	-7468.88	-7079.347	-389.5323	2.173224	0.208948	0.8508543	0.1136252	19	4.961563	0.2976367	0.313111	0.672254	1.07378	1.94086	0.9644795	1.7757	0.0904071	0.0183239	0.628632	1.74477	0.364089	1.77409	0.788623	1.08242	0.198255	0.879114	0.735667	1.42847	1.96664	1.40408	1.86446	2.09319	0.359774	2.28346	1.39279	0.016851	0.11847	0.563115	0.122781	0.1178099
16740	-7469.044	-7078.54	-390.5043	2.436813	0.1820741	0.5452348	0.1855231	19	4.982416	0.2019497	0.340383	0.694655	1.07787	1.88709	0.7307579	2.50227	0.123748	0.0183239	0.869877	1.65972	0.385261	1.64011	0.788623	1.08242	0.15542	0.879114	0.674993	1.52431	1.96664	1.40408	1.42485	1.98513	0.378957	2.20865	1.42665	0.016851	0.111844	0.836227	0.266104	0.2538776
16750	-7467.393	-7076.848	-390.5454	2.410142	0.1844209	0.6287435	0.3958582	19	4.500141	0.2366505	0.337768	0.692568	1.07753	1.89213	1.024602	2.43373	0.199522	0.0183239	0.869877	1.65972	0.385261	1.56819	0.788623	1.27009	0.15542	1.01916	0.674993	1.52431	1.96664	1.44459	1.33649	1.98513	0.378957	2.20865	1.42665	0.016851	0.111844	0.836227	0.265754	0.3863533
16760	-7476.688	-7090.045	-386.6424	2.150956	0.1746239	0.5670764	0.4526988	15	4.184445	0.2652683	0.310652	0.670162	1.07335	1.94584	1.019775	2.33341	0.110756	0.0183239	1.17051	1.65972	1.3889	1.56819	0.788623	1.27009	0.15542	0.553956	0.960841	1.67375	2.0782	1.44459	1.46333	1.98513	0.378957	2.18081	1.42665	0.0414348	0.118528	0.836227	0.262526	0.4439202
16770	-7462.756	-7073.178	-389.5786	2.267588	0.1869511	0.7484905	0.1849844	18	4.655235	0.2035316	0.323253	0.680753	1.07544	1.92055	0.9334749	2.33341	0.344528	0.0183239	1.19739	1.65972	1.3889	1.77089	0.788623	1.27009	0.0847895	0.579273	0.960841	1.66577	2.0782	1.44459	1.46333	1.95806	0.378957	2.21709	1.42665	0.0178263	0.118528	0.836227	0.201564	0.1981675
16780	-7476.946	-7088.569	-388.3768	2.243282	0.1840708	0.6968312	0.2942271	19	4.735065	0.3390822	0.320683	0.678618	1.07504	1.92566	0.9910583	2.33341	0.344528	0.0183239	1.19739	1.65972	1.2361	1.60833	0.722979	1.27009	0.0665226	0.579273	0.743458	1.53666	2.0782	1.44459	1.46333	1.95806	0.334275	2.17712	1.42665	0.049796	0.118528	0.836227	0.361802	0.2968817
16790	-7476.272	-7089.201	-387.0713	2.28553	0.1906054	0.6262935	0.2372693	19	4.880551	0.2083022	0.325132	0.682305	1.07573	1.91683	0.8635627	2.33341	0.294881	0.0183239	1.19739	1.65518	1.18913	1.60833	0.722979	1.27009	0.0884727	0.748563	0.743458	1.36595	2.07471	1.45388	1.46333	1.95806	0.334275	2.13797	1.46269	0.0536831	0.0905686	0.997189	0.361802	0.2747563
16800	-7476.478	-7092.62	-383.8578	2.636077	0.2037363	0.7738462	0.2384946	20	4.5387	0.2521402	0.35899	0.709155	1.08002	1.85184	1.012341	2.11239	0.175605	0.0183239	0.998122	1.65518	1.18913	1.60007	0.722979	1.31619	0.067409	0.667525	0.743458	1.42637	2.07471	1.45388	2.02128	1.95806	0.334275	2.15368	1.46269	0.109595	0.0905686	0.997189	0.13704	0.2355872
16810	-7473.947	-7095.899	-378.0483	2.31024	0.1963989	0.596688	0.1048225	22	4.833436	0.4032195	0.327694	0.68441	1.07612	1.91178	0.7015104	2.12153	0.114029	0.0183239	1.91377	1.65518	1.24609	1.68805	0.722979	1.04537	0.067409	0.618002	0.743458	1.42637	2.07471	1.45388	1.43899	1.95806	0.334275	2.15368	1.46269	0.109595	0.145583	0.997189	0.133633	0.149424
16820	-7473.231	-7093.696	-379.5353	2.253575	0.2057931	0.6772209	0.107343	21	4.895284	0.2810636	0.321775	0.679527	1.07521	1.92349	0.7845639	1.92617	0.0544354	0.0183239	1.91377	1.65518	1.24609	1.62182	0.722979	1.17949	0.0689525	0.618002	0.706113	1.4953	2.09409	1.3988	1.43899	1.95806	0.334275	2.17284	1.46269	0.109595	0.145583	0.882214	0.133633	0.1368187
16830	-7482.718	-7098.801	-383.9162	2.719464	0.2194914	0.6884699	0.09609403	20	4.609121	0.2961052	0.366323	0.714709	1.08073	1.83824	0.7845639	1.6174	0.25334	0.0183239	1.99894	1.65518	1.31827	1.62182	0.722979	1.28948	0.0187124	0.618002	0.717414	1.57906	2.09409	1.3988	1.43899	1.96647	0.276155	2.17284	1.46269	0.109595	0.110319	1.05393	0.133633	0.1224808
16840	-7475.268	-7093.607	-381.6604	2.642347	0.2051174	0.8048155	0.1646529	20	4.705961	0.3854414	0.35955	0.709583	1.08007	1.85079	0.9694684	1.6174	0.259772	0.0183239	1.99894	1.65518	1.31827	1.71651	0.722979	1.08862	0.10693	0.573735	0.717414	1.5371	2.09409	1.08906	1.43899	1.96647	0.276155	2.17284	1.46269	0.0335717	0.0620273	1.05393	0.211342	0.1698383
