Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	turnover
10950	-1170.216	-1045.933	-124.2824	2.521733	0.1015252	0.4847701	0.4339168	1	4.294306	0.07730965	0.348507	0.701061	1.07887	1.87156	0.9186869	0.462939	0.690274	1.09455	0.4723229
10960	-1166.325	-1041.389	-124.9353	2.579389	0.1198987	0.4995751	0.4443727	1	4.738316	0.1285042	0.353856	0.705215	1.07947	1.86145	0.9439478	0.839148	0.306671	2.05425	0.4707598
10970	-1174.886	-1047.375	-127.5103	3.798762	0.10748	0.4241768	0.3875989	1	4.415555	0.1254342	0.442954	0.767949	1.08438	1.70472	0.8117757	0.304004	0.862678	1.47898	0.4774704
10980	-1171.754	-1047.94	-123.8142	2.894073	0.09420424	0.6308493	0.09384986	1	3.402527	0.06163564	0.380898	0.725489	1.08194	1.81167	0.7246991	0.698713	1.7718	2.04953	0.1295018
10990	-1168.167	-1047.678	-120.4892	1.68436	0.1271917	0.4950972	0.2359374	2	4.189401	0.1909821	0.252449	0.61662	1.05964	2.0713	0.7310346	0.745667	1.51272	1.68407	0.3227445
11000	-1165.497	-1046.486	-119.011	2.21066	0.121584	0.5907146	0.09970926	2	4.985293	0.03680614	0.317188	0.675695	1.07447	1.93265	0.6904239	1.04332	1.73392	2.15206	0.1444175
11010	-1165.246	-1037.848	-127.3973	2.674356	0.08571108	0.5538286	0.2021432	1	4.195082	0.0920266	0.362388	0.71174	1.08036	1.84552	0.7559719	0.432596	2.05792	2.20431	0.2673952
11020	-1166.28	-1042.676	-123.6043	2.029152	0.09913791	0.4569542	0.09368639	2	4.675607	0.05003824	0.29673	0.658078	1.0707	1.97449	0.5506406	0.249128	2.62979	3.3888	0.1701407
11030	-1170.964	-1044.217	-126.7464	3.544149	0.08896492	0.6471893	0.1559394	2	4.510076	0.03798179	0.42742	0.757807	1.08414	1.73063	0.8031287	0.686378	3.29298	2.30391	0.1941649
11040	-1167.856	-1044.027	-123.8298	1.493829	0.0990905	0.5942314	0.08669441	2	4.59956	0.05585144	0.224368	0.587526	1.05006	2.13805	0.6809259	0.865558	3.94065	2.78443	0.1273184
11050	-1165.127	-1039.2	-125.9275	3.37134	0.1105443	0.4024051	0.05308797	2	4.959773	0.03167816	0.416095	0.750215	1.08382	1.74987	0.4554931	0.422212	3.15971	2.4651	0.1165506
11060	-1176.833	-1051.129	-125.7039	1.633376	0.07098312	0.4775693	0.01576409	2	4.940424	0.0670516	0.24521	0.60935	1.05738	2.08806	0.4933334	0.153898	3.77478	3.07576	0.03195423
11070	-1165.012	-1041.284	-123.7286	2.109141	0.09036902	0.6262605	0.02663713	2	4.693166	0.06743473	0.305964	0.666139	1.0725	1.9554	0.6528977	0.261834	3.43252	3.5801	0.04079833
11080	-1169.167	-1042.73	-126.4371	1.719356	0.1105548	0.5555478	0.01655195	2	4.814673	0.08096764	0.257308	0.621416	1.06107	2.06021	0.5720998	0.254825	2.71821	3.63017	0.02893193
11090	-1158.933	-1033.092	-125.841	1.619146	0.08208159	0.6633183	0.02194102	2	4.896554	0.06368515	0.243155	0.607257	1.05671	2.09287	0.6852593	0.622131	4.1656	2.69897	0.03201856
11100	-1164.962	-1038.571	-126.391	2.490423	0.07434593	0.4702033	0.03951683	2	4.562505	0.07258478	0.345547	0.69874	1.07852	1.8772	0.5097201	1.06686	3.74686	3.1734	0.07752653
11110	-1169.536	-1041.32	-128.2156	2.274431	0.08577592	0.4419323	0.1157117	2	4.812367	0.05521523	0.323971	0.681347	1.07555	1.91913	0.557644	1.42633	3.45484	3.76244	0.207501
11120	-1161.827	-1034.592	-127.2346	2.153775	0.08690754	0.6189868	0.1117748	2	4.877915	0.06058022	0.310965	0.670429	1.0734	1.94521	0.7307616	0.39208	2.53334	2.8168	0.1529566
11130	-1163.833	-1041.802	-122.0309	1.775448	0.1200042	0.5398704	0.1908912	2	4.311569	0.06279038	0.264913	0.628793	1.0632	2.04309	0.7307616	0.807335	2.29453	2.91342	0.2612222
11140	-1172.041	-1047.353	-124.6872	2.859597	0.08864669	0.5545687	0.04497898	2	4.445644	0.1110664	0.3781	0.723446	1.08173	1.81673	0.5995476	0.652402	2.75701	2.30036	0.07502152
11150	-1169.264	-1038.379	-130.8854	2.978212	0.07581187	0.3291454	0.07791543	1	4.994902	0.09632501	0.387569	0.730314	1.08241	1.79971	0.4070608	0.919799	1.20681	2.31753	0.1914098
11160	-1161.348	-1038.36	-122.9881	1.697757	0.09153268	0.5772477	0.05199262	2	4.818862	0.0607184	0.25432	0.618474	1.0602	2.06701	0.6292403	1.16867	2.06583	2.34515	0.08262761
11170	-1169.132	-1044.092	-125.0409	2.43426	0.09685459	0.3724698	0.06631153	2	4.750933	0.09286718	0.340134	0.694457	1.07784	1.88757	0.4387813	1.10552	2.09138	1.81883	0.1511266
11180	-1165.414	-1035.225	-130.1884	2.563534	0.0850016	0.3306644	0.06773392	1	4.80624	0.07706163	0.352399	0.704087	1.07931	1.8642	0.3983983	0.365198	1.4052	1.57493	0.1700156
11190	-1172.425	-1045.92	-126.5053	2.235347	0.07637414	0.5496363	0.01982207	2	4.260517	0.06420021	0.319838	0.677914	1.0749	1.92735	0.5694584	1.91614	1.79082	2.68492	0.03480863
11200	-1178.474	-1049.889	-128.5846	1.630115	0.1000483	0.4835938	0.04723823	1	4.819026	0.07100367	0.244741	0.608873	1.05723	2.08916	0.530832	0.794428	2.0538	2.2495	0.08898905
11210	-1177.474	-1048.065	-129.4089	2.292128	0.07939947	0.4045522	0.1805522	1	4.734172	0.08963126	0.325819	0.68287	1.07583	1.91548	0.5851045	1.13873	0.87536	1.71937	0.3085812
11220	-1166.195	-1039.733	-126.4616	1.752413	0.1128555	0.5922507	0.1123947	1	4.799072	0.04898015	0.261816	0.625808	1.06235	2.05002	0.7046453	0.302212	1.42676	2.22605	0.1595053
11230	-1173.927	-1049.419	-124.5087	3.022474	0.09425574	0.6762613	0.04953284	2	4.430007	0.04443054	0.390993	0.732765	1.08262	1.79362	0.7257941	0.817546	2.07371	1.80132	0.0682464
11240	-1171.69	-1043.387	-128.3032	3.744741	0.1004681	0.4520521	0.04784791	1	4.282445	0.04743424	0.439765	0.765892	1.08435	1.71	0.4999	0.381076	1.72211	2.39755	0.09571497
11250	-1170.79	-1043.846	-126.9443	1.641957	0.09993097	0.6061954	0.06005286	1	4.652972	0.0806316	0.246442	0.610598	1.05777	2.08519	0.6662483	1.60869	1.06464	1.94259	0.09013585
11260	-1171.372	-1043.239	-128.1333	2.568846	0.08141039	0.5865151	0.1076857	1	4.141102	0.04443073	0.352888	0.704466	1.07937	1.86328	0.6942008	1.36918	1.79265	3.07239	0.1551218
11270	-1174.577	-1041.037	-133.5403	3.480268	0.06616091	0.5000306	0.2141773	0	4.831098	0.03523504	0.423312	0.755072	1.08404	1.73757	0.7142079	0.67254	2.58363	2.38472	0.2998808
11280	-1169.443	-1040.228	-129.2148	1.840836	0.06944681	0.4398766	0.1372299	1	4.864561	0.07552596	0.273505	0.636946	1.06544	2.0241	0.5771065	0.807995	3.7774	3.26534	0.2377896
11290	-1175.048	-1047.832	-127.2162	4.049658	0.0804195	0.6575591	0.09306843	2	4.877282	0.06542786	0.45707	0.776909	1.08439	1.68163	0.7506275	0.532613	4.17219	2.44421	0.1239875
11300	-1162.438	-1039.594	-122.8443	2.037134	0.09509836	0.547881	0.06042323	1	4.930409	0.05415957	0.297668	0.658905	1.07089	1.97254	0.6083042	0.897616	1.90265	2.39671	0.0993306
11310	-1169.169	-1044.592	-124.5774	2.649144	0.09584822	0.6491806	0.01589593	2	4.801286	0.05129795	0.360156	0.710044	1.08014	1.84966	0.6650765	0.760233	2.70521	1.83352	0.02390091
11320	-1165.266	-1040.194	-125.0718	3.043135	0.08704643	0.6736545	0.03630994	2	4.696484	0.03989796	0.392572	0.733889	1.08272	1.79082	0.7099644	1.12823	2.76229	2.74543	0.05114332
11330	-1171.624	-1047.058	-124.5659	2.0215	0.09158765	0.6034063	0.1126633	2	4.774732	0.06324764	0.295828	0.657281	1.07052	1.97637	0.7160696	0.663553	3.99595	3.18846	0.1573357
11340	-1165.035	-1039.601	-125.4336	1.858441	0.07566049	0.6123507	0.03254165	2	4.856342	0.06718788	0.27577	0.639064	1.06601	2.01916	0.6448924	0.807604	2.48925	3.59629	0.05046058
11350	-1169.482	-1035.693	-133.7887	2.200684	0.07260717	0.6756061	0.09012288	1	4.706739	0.01327432	0.316109	0.674787	1.07429	1.93482	0.765729	0.209615	1.92756	3.34912	0.1176955
11360	-1170.997	-1037.958	-133.0387	2.141387	0.08167301	0.4639646	0.1411868	1	4.523988	0.0159279	0.309587	0.669253	1.07316	1.948	0.6051514	0.24991	1.48671	3.02088	0.2333083
11370	-1173.213	-1037.59	-135.6233	2.076356	0.06755204	0.08085108	0.5759189	1	4.773168	0.06355118	0.302222	0.662895	1.07179	1.96309	0.65677	0.976397	1.54085	2.47579	0.8768959
11380	-1161.227	-1038.002	-123.2254	1.395053	0.08432616	0.5134255	0.1432827	2	4.881518	0.06812184	0.208646	0.570102	1.04361	2.17764	0.6567083	0.903852	1.83143	2.33898	0.2181832
11390	-1168.064	-1039.182	-128.8822	1.619776	0.08273317	0.3455956	0.2544201	1	4.832826	0.08531568	0.243246	0.607351	1.05674	2.09266	0.6000157	0.402228	2.02423	2.5614	0.4240224
11400	-1169.925	-1043.559	-126.3658	3.871014	0.093289	0.5137817	0.1906895	1	3.922352	0.1243317	0.447133	0.770627	1.0844	1.69784	0.7044712	0.575601	1.88146	1.92405	0.2706846
11410	-1172.826	-1043.492	-129.3336	3.527019	0.1007513	0.7054427	0.08216898	1	4.298363	0.04003999	0.426327	0.757081	1.08412	1.73247	0.7876117	1.04889	0.358643	2.68175	0.1043268
11420	-1165.537	-1043.679	-121.8588	2.414309	0.07950282	0.5612249	0.0540162	1	4.671424	0.01664996	0.338179	0.692897	1.07759	1.89134	0.6152411	1.02096	3.52357e-05	1.84763	0.08779681
11430	-1171.214	-1045.503	-125.7102	4.68736	0.08150736	0.7005912	0.1331665	1	4.438236	0.009083659	0.488551	0.796062	1.0838	1.63159	0.8337577	0.850722	3.52357e-05	1.80418	0.1597185
11440	-1162.69	-1042.73	-119.9604	2.208571	0.09993355	0.6297082	0.06177332	1	4.129596	0.0602967	0.316962	0.675506	1.07443	1.9331	0.6914815	0.333281	3.52357e-05	1.84839	0.08933474
11450	-1157.712	-1039.421	-118.2911	2.369564	0.1064824	0.5328847	0.1074731	1	4.885039	0.04512027	0.333731	0.689322	1.07698	1.89996	0.6403578	1.00465	3.52357e-05	2.26191	0.1678329
11460	-1165.057	-1037.604	-127.4528	2.024434	0.09165732	0.622603	0.08186161	1	4.716372	0.06008239	0.296174	0.657587	1.07059	1.97565	0.7044646	0.0934505	1.32264	2.19316	0.116204
11470	-1166.306	-1041.378	-124.9277	2.066391	0.09160674	0.3991758	0.1120488	1	3.46705	0.0829445	0.301073	0.661893	1.07157	1.96547	0.5112247	0.675938	0.815983	1.64378	0.2191772
11480	-1160.069	-1033.176	-126.8931	2.821902	0.08444354	0.5311562	0.1323658	1	3.770615	0.1768717	0.374997	0.721165	1.08148	1.82236	0.663522	0.733168	1.49419	2.52104	0.1994897
11490	-1163.534	-1035.944	-127.5899	3.020657	0.08764144	0.7592099	0.193746	1	4.252404	0.1061577	0.390854	0.732665	1.08262	1.79386	0.9529559	0.509599	1.41364	1.99627	0.2033106
11500	-1166.167	-1045.185	-120.9829	2.142208	0.09420239	0.5762769	0.145688	1	3.34706	0.109427	0.309679	0.669331	1.07317	1.94782	0.7219649	1.20808	1.89113	2.87035	0.2017937
11510	-1165.368	-1040.762	-124.6057	2.282691	0.1173951	0.4678281	0.147662	1	4.629292	0.1064919	0.324836	0.68206	1.07569	1.91742	0.6154901	0.39642	2.59754	1.94151	0.2399097
11520	-1165.727	-1042.82	-122.9071	2.267059	0.09490607	0.6076012	0.1448651	1	4.266585	0.06078115	0.323197	0.680707	1.07543	1.92066	0.7524662	0.424538	3.2248	2.85602	0.1925204
11530	-1162.019	-1040.587	-121.4327	2.787223	0.1120062	0.681472	0.07162633	2	4.878463	0.06646271	0.372101	0.719022	1.08124	1.82763	0.7530983	0.495589	2.65804	1.95306	0.09510888
11540	-1157.33	-1034.004	-123.3264	2.437884	0.08074747	0.4415206	0.05355762	2	3.958956	0.1531565	0.340487	0.694738	1.07789	1.88689	0.4950782	0.677488	2.96317	2.76259	0.1081801
11550	-1167.829	-1044.307	-123.5216	2.590684	0.09254777	0.6317237	0.03481725	2	4.904742	0.1058345	0.354889	0.706011	1.07959	1.85951	0.666541	0.476407	2.43286	2.31921	0.05223572
11560	-1160.864	-1036.669	-124.1956	3.054825	0.09754637	0.6092311	0.09633637	1	4.415058	0.09327224	0.393459	0.734519	1.08277	1.78925	0.7055674	0.290027	2.16503	2.14937	0.1365374
11570	-1168.805	-1042.132	-126.673	3.750091	0.1203202	0.4205852	0.1200469	1	4.935415	0.151996	0.440083	0.766098	1.08435	1.70947	0.5406321	0.200808	3.0035	1.70677	0.2220491
11580	-1163.309	-1039.909	-123.4	3.985723	0.1133756	0.4931226	0.1895948	2	4.078375	0.06302126	0.453576	0.774714	1.0844	1.68731	0.6827174	0.187216	2.68723	2.51313	0.2777061
11590	-1167.285	-1046.196	-121.0887	2.5705	0.08996726	0.5868558	0.1265816	2	4.341203	0.04792254	0.35304	0.704584	1.07939	1.86299	0.7134374	0.378389	3.45643	2.65461	0.177425
11600	-1157.286	-1034.548	-122.7386	2.696117	0.1136256	0.7713824	0.1755379	2	4.382825	0.09831551	0.364295	0.713182	1.08054	1.84198	0.9469203	0.305284	3.70149	2.9087	0.1853777
11610	-1164.595	-1043.187	-121.4082	3.278313	0.1161441	0.5674918	0.1514943	1	4.34129	0.1162179	0.409709	0.745859	1.08358	1.76085	0.718986	0.388872	2.31616	1.97913	0.2107055
11620	-1163.425	-1045.733	-117.6917	2.316331	0.129704	0.4619561	0.09113932	2	3.708223	0.06380162	0.328322	0.684924	1.07621	1.91055	0.5530954	0.764791	3.70457	2.42503	0.1647805
11630	-1159.152	-1040.025	-119.1269	2.691828	0.1015525	0.4659051	0.04909882	2	4.949171	0.1268749	0.363921	0.712899	1.0805	1.84268	0.5150039	0.829465	4.49109	1.72643	0.09533678
11640	-1158.125	-1039.283	-118.8423	2.528815	0.09978721	0.6607096	0.06176693	2	4.849108	0.0901537	0.349172	0.701579	1.07895	1.8703	0.7224765	0.359901	4.80121	1.71452	0.08549334
11650	-1165.42	-1047.947	-117.4735	1.92792	0.1254513	0.6018005	0.1607964	2	4.694912	0.1282841	0.284516	0.647123	1.06808	2.00028	0.7625969	0.265437	4.22112	2.37561	0.2108537
11660	-1161.957	-1037.023	-124.9339	2.229398	0.1015515	1.118419	0.1949268	2	4.729054	0.1613701	0.319202	0.677383	1.0748	1.92862	1.313346	0.421951	4.45288	2.20468	0.14842
11670	-1174.818	-1053.353	-121.4652	3.250096	0.1165852	0.8866151	0.06825111	2	4.920344	0.05333543	0.40773	0.744498	1.0835	1.76427	0.9548663	0.436516	4.91813	2.70291	0.07147714
11680	-1171.691	-1048.002	-123.6884	3.163214	0.1298323	0.3570385	0.1191407	2	4.766962	0.08015229	0.401507	0.740182	1.08321	1.7751	0.4761792	0.0886919	4.446	2.28464	0.2502013
11690	-1165.202	-1046.002	-119.1993	1.602399	0.1342389	0.4537281	0.07473696	2	4.189935	0.04128096	0.240716	0.604759	1.05591	2.09862	0.5284651	0.372136	4.18928	2.01456	0.1414227
11700	-1176.152	-1052.845	-123.3075	2.525326	0.1229287	0.3750417	0.2084826	2	4.939196	0.1090966	0.348845	0.701324	1.07891	1.87092	0.5835244	0.0937791	4.93388	2.22519	0.3572818
11710	-1172.288	-1041.695	-130.593	3.405883	0.09079597	0.5545217	0.3387257	2	4.700816	0.1539061	0.418413	0.751783	1.0839	1.74591	0.8932474	0.581399	4.68436	2.14187	0.379207
11720	-1164.013	-1036.878	-127.1348	2.224607	0.09149386	0.5663223	0.1522202	2	4.991327	0.09543216	0.318689	0.676953	1.07471	1.92964	0.7185424	0.238217	4.99132	2.80132	0.2118458
11730	-1173.255	-1050.969	-122.2859	1.508662	0.1216758	0.3927036	0.1541587	2	4.970798	0.0680685	0.226658	0.589992	1.05093	2.13242	0.5468623	0.781298	4.64894	1.9408	0.2818967
11740	-1167.837	-1043.316	-124.5211	2.773191	0.1048555	0.8064964	0.04689241	2	4.990501	0.03245484	0.370917	0.718143	1.08114	1.8298	0.8533888	0.684107	4.86718	3.22611	0.05494847
11750	-1165.269	-1039.966	-125.3029	2.391266	0.1039454	0.4578219	0.1445796	2	4.993854	0.03746528	0.335899	0.691069	1.07728	1.89575	0.6024014	0.0673597	4.99364	2.83734	0.2400054
11760	-1164.362	-1039.672	-124.6905	3.148402	0.1013972	0.4893032	0.2451806	2	4.93897	0.07453183	0.400426	0.739427	1.08316	1.77699	0.7344838	0.251007	4.62266	2.77555	0.3338135
11770	-1161.705	-1036.933	-124.7715	3.62455	0.09848676	0.6527223	0.1695951	2	4.982872	0.1045501	0.432467	0.761135	1.08424	1.72215	0.8223174	0.579106	4.14428	2.09029	0.2062405
11780	-1160.205	-1038.477	-121.7273	2.89334	0.103618	0.5591912	0.05831716	2	4.929343	0.09206606	0.380838	0.725446	1.08194	1.81178	0.6175084	0.651044	4.9203	2.32013	0.09443946
11790	-1165.965	-1041.961	-124.0037	2.369613	0.0945945	0.3072532	0.1446267	2	4.578126	0.08741432	0.333736	0.689325	1.07698	1.89996	0.4518799	0.553771	4.57812	2.80556	0.3200556
11800	-1164.668	-1041.398	-123.2698	1.977199	0.1053888	0.3133752	0.1058878	2	4.9432	0.07151746	0.290538	0.652567	1.06941	1.98749	0.4192629	0.819648	4.9432	2.2567	0.2525569
11810	-1170.885	-1045.481	-125.4034	2.271938	0.09548577	0.6522483	0.1959686	2	4.973193	0.1217143	0.32371	0.681131	1.07551	1.91965	0.8482169	0.103654	4.95965	2.83772	0.231036
11820	-1166.182	-1041.899	-124.2832	2.891699	0.11328	0.5969394	0.3208372	2	4.464596	0.03399176	0.380706	0.72535	1.08193	1.81202	0.9177766	0.166301	4.42864	1.99309	0.3495809
11830	-1170.429	-1047.554	-122.8742	2.455778	0.1028852	0.5150698	0.2534341	2	4.880338	0.06420903	0.342224	0.696116	1.07811	1.88355	0.7685039	0.30739	4.88034	1.81906	0.3297759
11840	-1178.008	-1054.151	-123.8577	2.604466	0.1359771	0.5364993	0.3260892	2	4.953582	0.07060554	0.356142	0.706975	1.07972	1.85716	0.8625885	0.755867	4.8964	1.2749	0.3780357
11850	-1167.518	-1040.584	-126.9334	2.541505	0.09657047	0.4579728	0.2737944	2	4.801289	0.1494421	0.350357	0.702502	1.07908	1.86806	0.7317672	0.505296	4.65359	2.05367	0.3741551
11860	-1160.419	-1035.591	-124.8276	2.723393	0.08344603	0.5983722	0.133395	2	4.963972	0.03387952	0.366663	0.714964	1.08076	1.83761	0.7317672	0.753051	4.96334	3.01261	0.1822916
11870	-1161.924	-1038.776	-123.1484	3.056041	0.1003816	0.7919994	0.08967676	2	4.86571	0.05232914	0.393551	0.734584	1.08278	1.78909	0.8816761	0.434502	4.84271	2.46793	0.1017117
11880	-1163.236	-1038.646	-124.5893	3.202261	0.09376696	0.6162098	0.1816462	2	4.948769	0.04652121	0.404328	0.742146	1.08335	1.77018	0.797856	0.533324	4.94877	2.65394	0.2276679
11890	-1162.288	-1037.193	-125.0947	4.390032	0.09829708	0.5575187	0.2224279	2	4.930756	0.07459673	0.474584	0.787702	1.08416	1.65355	0.7799465	0.423377	4.93076	1.38006	0.2851835
11900	-1170.449	-1044.308	-126.1408	2.356495	0.1129703	0.7388767	0.1188648	1	4.979746	0.06435092	0.332415	0.688257	1.0768	1.90253	0.8577415	0.233544	4.97975	2.71652	0.1385788
11910	-1171.615	-1046.791	-124.8242	2.480393	0.09229712	0.5340828	0.31915	2	4.923293	0.0290547	0.34459	0.697986	1.0784	1.87902	0.8532328	1.02206	4.91571	2.36224	0.374048
11920	-1167.627	-1045.211	-122.4154	3.39778	0.1058685	0.3229219	0.210431	2	4.418508	0.03774512	0.417872	0.751418	1.08388	1.74683	0.5333529	1.37179	4.08357	2.80609	0.3945437
11930	-1173.159	-1050.759	-122.3992	3.608965	0.1009195	0.6870815	0.1180009	3	4.657937	0.0797687	0.431499	0.7605	1.08423	1.72377	0.8050824	1.38333	4.65794	2.85821	0.1465699
11940	-1164.793	-1038.083	-126.7096	2.567286	0.08448429	0.7151627	0.1084708	2	4.928798	0.06900418	0.352744	0.704355	1.07935	1.86355	0.8236335	0.159127	4.92757	2.71149	0.1316979
11950	-1166.518	-1042.846	-123.6715	2.321842	0.102305	0.5278516	0.1396415	2	4.977672	0.04368013	0.328888	0.685387	1.07629	1.90943	0.667493	1.07469	4.97759	2.74954	0.2092029
11960	-1162.067	-1039.176	-122.8913	2.487267	0.1018486	0.4696888	0.140067	2	4.986733	0.02261764	0.345246	0.698503	1.07848	1.87777	0.6097558	0.941075	4.98665	1.50998	0.22971
11970	-1171.832	-1048.977	-122.8554	2.258214	0.09396411	0.4863385	0.2094561	2	4.988962	0.03413319	0.322265	0.679934	1.07529	1.92251	0.6957946	0.939873	4.84728	1.21868	0.3010315
11980	-1171.708	-1048.436	-123.2718	2.539484	0.08843412	0.362739	0.103579	2	4.988962	0.06079564	0.350168	0.702356	1.07906	1.86841	0.466318	1.02238	4.8395	1.27143	0.2221209
11990	-1169.083	-1043.997	-125.0855	2.083847	0.1113449	0.4938858	0.216073	2	4.886215	0.03890425	0.303082	0.663644	1.07195	1.96132	0.7099588	0.0841075	4.72214	1.74205	0.3043458
12000	-1170.992	-1045.77	-125.2223	2.894616	0.09674097	0.3150436	0.3225153	2	4.981072	0.02652351	0.380941	0.725521	1.08194	1.81159	0.6375589	0.920575	4.97993	3.19617	0.5058596
12010	-1162.285	-1039.554	-122.7313	2.867044	0.09534986	0.5594676	0.1410797	2	4.981072	0.05654874	0.378707	0.72389	1.08178	1.81563	0.7005473	1.0509	4.9747	2.46104	0.201385
12020	-1162.193	-1038.377	-123.8162	2.468034	0.1073745	0.7353406	0.06134044	2	4.981072	0.09781473	0.343405	0.697051	1.07826	1.88129	0.7966811	0.655327	4.97929	2.98961	0.07699498
12030	-1176.489	-1045.96	-130.5292	2.431248	0.07513726	0.457217	0.0979958	2	4.862899	0.1269939	0.33984	0.694223	1.0778	1.88813	0.5552127	0.195256	4.8629	2.28109	0.1765013
12040	-1165.773	-1039.969	-125.8032	2.027688	0.08605179	0.602902	0.09085155	2	4.908419	0.1092315	0.296558	0.657926	1.07067	1.97485	0.6937536	0.643018	4.90431	2.51243	0.1309565
12050	-1172.912	-1045.782	-127.13	2.661193	0.08937159	0.3462612	0.1322522	2	4.908419	0.1000611	0.361225	0.710858	1.08024	1.84767	0.4785134	0.516459	4.90842	1.93099	0.2763814
12060	-1173.244	-1047.802	-125.4414	4.135365	0.0860253	0.4607389	0.1666129	2	4.917255	0.05612253	0.461647	0.779764	1.08436	1.67423	0.6273517	1.57599	4.85078	3.50178	0.2655813
12070	-1171.027	-1045.866	-125.1612	2.142216	0.08291635	0.4957253	0.08826528	2	4.958565	0.05041086	0.30968	0.669332	1.07317	1.94782	0.5839906	1.22239	4.95846	3.11686	0.1511416
12080	-1167.329	-1040.333	-126.9966	2.260107	0.07735144	0.5733815	0.02982819	2	4.958565	0.01813096	0.322465	0.6801	1.07532	1.92212	0.6032097	0.363642	4.95857	2.11024	0.04944912
12090	-1168.438	-1041.773	-126.6658	3.309664	0.07668946	0.5923508	0.1248302	2	4.836654	0.0207176	0.411885	0.74735	1.08367	1.7571	0.717181	0.368862	4.83605	3.23605	0.1740568
12100	-1174.523	-1046.962	-127.5609	1.819309	0.07408737	0.5186763	0.2454433	2	4.975285	0.1041309	0.270708	0.634312	1.06473	2.03025	0.7641196	0.7846	4.97527	3.13211	0.3212106
12110	-1165.689	-1038.487	-127.2012	3.041623	0.07492739	0.4368966	0.2676692	2	4.698201	0.05494865	0.392456	0.733807	1.08271	1.79102	0.7045658	0.909765	3.39156	2.53988	0.3799066
12120	-1175.674	-1044.432	-131.2415	4.046055	0.08834878	0.6128778	0.03627039	1	4.354249	0.05826226	0.456874	0.776787	1.08439	1.68195	0.6491482	0.254272	1.06057	2.72673	0.05587382
12130	-1172.385	-1043.77	-128.6145	2.35978	0.09390619	0.445189	0.1005913	1	4.615899	0.161405	0.332746	0.688525	1.07685	1.90188	0.5457803	0.361366	1.49039	3.08896	0.1843073
12140	-1169.581	-1039.306	-130.2743	3.146093	0.08768408	0.5822777	0.07316152	1	4.530076	0.1779843	0.400257	0.739309	1.08315	1.77729	0.6554392	1.06053	1.58253	2.29759	0.1116221
12150	-1170.165	-1045.521	-124.6444	3.187725	0.09637809	0.5392611	0.09429101	2	4.245042	0.1331214	0.403283	0.741419	1.0833	1.772	0.6335522	0.561109	1.84881	1.76537	0.1488291
12160	-1164.716	-1040.192	-124.524	1.691781	0.1013167	0.6944014	0.05745998	1	3.935489	0.03459614	0.253487	0.61765	1.05995	2.06892	0.7518613	0.4666	1.29533	1.70482	0.07642364
12170	-1160.345	-1031.184	-129.1609	2.976007	0.08611792	0.6802264	0.09534172	1	4.650285	0.03092849	0.387397	0.730191	1.08239	1.80002	0.7755681	0.33728	0.89161	2.30964	0.1229315
12180	-1165.752	-1036.29	-129.4623	1.943092	0.08033307	0.5292392	0.2213362	1	4.789445	0.09104521	0.286386	0.648822	1.0685	1.99629	0.7505754	0.170908	1.56554	2.82812	0.2948887
