Iteration	Posterior	Likelihood	Prior	alpha_morpho	clock_morpho	diversification	extinction_rate	num_samp_anc	origin_time	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	turnover
129030	-1764.878	-1553.513	-211.3656	0.2873242	0.09911331	0.8055681	0.03772285	9	4.968426	0.1973858	0.00432353	0.0946778	0.573888	3.32711	0.8432909	0.451488	0.620661	0.511874	1.56836	1.55959	0.275006	0.418832	1.91003	1.71947	2.26277	0.04473291
129040	-1761.214	-1548.107	-213.1072	0.2533362	0.1030786	0.5971711	0.03163897	9	4.713467	0.2525735	0.0022709	0.0691096	0.508468	3.42015	0.6288101	0.249608	0.725059	0.159449	1.04265	1.54621	0.279224	0.850308	1.89106	1.6277	2.13654	0.05031563
129050	-1759.744	-1543.723	-216.0218	0.2038306	0.09713022	0.8195609	0.06036629	9	4.514776	0.08526518	0.000604796	0.0360142	0.393581	3.5698	0.8799272	0.1081	0.218939	0.346498	1.24185	1.54621	0.269636	0.850308	1.94608	1.51493	2.18321	0.06860373
129060	-1754.632	-1537.696	-216.9356	0.2210846	0.1034157	0.6435692	0.2501008	9	4.643516	0.1986629	0.00102603	0.0467555	0.436422	3.5158	0.89367	0.143659	0.283943	0.346498	1.25725	1.56584	0.287796	0.850308	1.9952	1.40009	2.21239	0.2798582
129070	-1761.1	-1541.826	-219.2742	0.2597355	0.09046866	0.4831427	0.2816561	9	4.972841	0.1739005	0.00259687	0.0738053	0.521571	3.40203	0.7647987	0.143659	0.34744	0.0365037	1.11298	1.6923	0.209751	0.850308	2.12064	1.40009	2.69971	0.3682747
129080	-1763.601	-1544.893	-218.7084	0.2550997	0.08738747	0.5729167	0.173062	9	4.495971	0.106866	0.002358	0.0703968	0.512117	3.41513	0.7459787	0.199311	0.344744	0.146685	1.09498	1.76535	0.195352	0.850308	2.08167	1.29531	2.53734	0.2319932
129090	-1770.696	-1548.855	-221.8408	0.252616	0.09414408	0.6638725	0.2261755	9	4.884076	0.2512179	0.00223592	0.0685856	0.50697	3.42221	0.890048	0.126811	0.344744	0.273896	1.03747	1.76535	0.343977	0.628998	2.13682	1.29531	2.35774	0.2541161
129100	-1758.63	-1539.801	-218.8293	0.2349599	0.08977817	0.7098622	0.1353842	8	4.629002	0.08822325	0.00148334	0.0560642	0.468677	3.47378	0.8452464	0.0244716	0.265208	0.161531	0.990886	1.76907	0.302023	0.87041	2.13969	1.27227	2.48264	0.1601713
129110	-1760.883	-1541.281	-219.6019	0.2314466	0.08442824	0.5164829	0.06744819	9	4.562502	0.1532528	0.00135683	0.0536579	0.460693	3.48429	0.5839311	0.312732	0.0926084	0.161531	1.16808	1.64797	0.302023	0.641396	2.33792	1.27227	2.62888	0.1155071
129120	-1754.37	-1537.575	-216.7946	0.255946	0.09229617	0.5692802	0.01817455	9	4.884828	0.1884412	0.00240053	0.0710163	0.513858	3.41272	0.5874547	0.116862	0.224249	0.394729	1.1294	1.67803	0.302023	0.713609	2.16729	1.27227	2.40727	0.03093779
129130	-1760.182	-1539.926	-220.2554	0.2592657	0.09686337	0.6435416	0.1109722	9	4.938727	0.2381379	0.00257201	0.0734583	0.520622	3.40335	0.7545138	0.265163	0.112079	0.0385017	1.2468	1.53181	0.423445	0.665605	1.91003	1.27227	2.21365	0.1470777
129140	-1763.788	-1549.207	-214.5809	0.265579	0.09459589	0.659826	0.05118226	9	4.820185	0.1399531	0.00291869	0.0781492	0.533209	3.38572	0.7110082	0.224057	0.21133	0.351409	0.724718	1.39669	0.354342	0.525066	1.62008	1.27227	2.25591	0.07198546
129150	-1758.276	-1545.234	-213.0422	0.2300973	0.096558	0.7804154	0.0778266	9	4.749121	0.1053996	0.00131021	0.0527421	0.457594	3.48835	0.858242	0.100552	0.373659	0.12153	0.551377	1.32043	0.331037	0.990721	1.68922	0.814107	1.85306	0.09068142
129160	-1760.695	-1548.628	-212.0674	0.2515748	0.1080836	0.6961887	0.05457954	9	4.910068	0.1221021	0.00218597	0.0678296	0.504795	3.42519	0.7507682	0.0608379	0.437064	0.12153	0.518533	1.28605	0.461156	0.990721	1.41588	0.814107	1.64089	0.07269825
129170	-1757.124	-1543.659	-213.4648	0.2331423	0.1144183	0.6394269	0.1620379	9	4.937617	0.1440276	0.00141696	0.0548154	0.464562	3.47921	0.8014649	0.0497942	0.48463	0.0856336	0.672011	1.254	0.461156	0.990721	1.44378	0.814107	1.74408	0.2021772
129180	-1758.908	-1544.992	-213.9157	0.2267278	0.1122018	0.6146797	0.1720151	9	4.464425	0.2046724	0.00119849	0.050477	0.449775	3.49855	0.7866949	0.0497942	0.49246	0.0475361	0.706187	1.25591	0.363402	0.990721	1.65684	0.8795	1.88775	0.2186555
129190	-1761.657	-1543.226	-218.4305	0.2452738	0.09265093	0.6095646	0.2058716	9	4.454338	0.2998979	0.00189876	0.0632986	0.491412	3.44339	0.8154362	0.0497942	0.395476	0.153902	0.8193	1.20097	0.474881	0.990721	1.37887	0.8795	1.64446	0.2524681
129200	-1769.764	-1547.917	-221.8463	0.2449708	0.08828546	0.4862653	0.2253084	9	4.792614	0.2952894	0.0018856	0.0630828	0.490759	3.44427	0.7115737	0.0579831	0.154594	0.0883798	0.927885	1.31817	0.474881	0.990721	1.41068	0.998844	1.60791	0.316634
129210	-1766.543	-1548.099	-218.4439	0.2716771	0.08507721	0.725168	0.1818535	9	4.471836	0.1520039	0.00327947	0.0827323	0.545027	3.36896	0.9070215	0.0988994	0.154594	0.350236	0.687222	1.31817	0.442833	0.990721	1.56791	0.998844	1.76384	0.2004953
129220	-1755.882	-1539.468	-216.4138	0.2028242	0.0944614	0.5556439	0.2188566	9	4.898862	0.1857529	0.000584804	0.0354205	0.390989	3.57301	0.7745005	0.0850071	0.310406	0.337824	0.914774	1.38947	0.456683	0.721969	1.93036	0.998844	1.89264	0.2825778
129230	-1761.827	-1548.649	-213.1788	0.2377534	0.09460492	0.8218104	0.0568514	9	4.725437	0.141087	0.00158929	0.0579994	0.474938	3.46547	0.8786618	0.147363	0.135338	0.337824	0.968734	1.41292	0.396389	0.537897	1.90182	1.06566	1.90556	0.06470225
129240	-1756.592	-1543.956	-212.636	0.2584195	0.1091428	0.7320906	0.02750999	9	4.773673	0.2410663	0.0025276	0.0728342	0.518908	3.40573	0.7596006	0.0365341	0.0717318	0.337824	1.00745	1.42181	0.362752	0.537897	1.72244	1.23086	1.80445	0.03621639
129250	-1755.702	-1542.091	-213.611	0.1980542	0.1103583	0.5667322	0.02848795	9	4.996542	0.2742745	0.000496358	0.0326605	0.37856	3.58828	0.5952202	0.0370405	0.0963403	0.530974	0.873377	1.42181	0.432053	0.537897	1.72593	0.941276	1.80445	0.04786119
129260	-1755.966	-1541.437	-214.5293	0.2632034	0.1107001	0.7818273	0.06741769	9	4.859729	0.4394955	0.00278505	0.0763773	0.528515	3.39232	0.849245	0.0091904	0.107783	0.369536	0.807761	1.42181	0.184688	0.630257	1.72593	0.939277	1.75157	0.07938544
129270	-1753.754	-1539.622	-214.1318	0.2632021	0.1118803	0.6311235	0.1374241	9	4.981563	0.1654714	0.00278498	0.0763763	0.528512	3.39233	0.7685477	0.0264875	0.071809	0.314532	0.710911	1.40642	0.160485	0.630257	1.837	0.834434	1.82971	0.1788102
129280	-1748.598	-1538.462	-210.1359	0.2505829	0.1302203	1.094103	0.186551	9	4.631622	0.1796991	0.00213903	0.0671112	0.502713	3.42804	1.280654	0.0422669	0.112348	0.121192	0.661062	1.5161	0.236987	0.630257	1.92223	0.834434	1.82971	0.1456685
129290	-1749.534	-1538.096	-211.438	0.2503419	0.1193015	0.5660896	0.2007334	9	4.694566	0.2612438	0.00212773	0.066937	0.502206	3.42873	0.766823	0.153528	0.0613556	0.250315	0.649702	1.38642	0.211019	0.630257	1.81641	0.834434	1.82971	0.2617728
129300	-1745.832	-1536.507	-209.325	0.257824	0.115207	0.664959	0.1688785	9	4.854616	0.215193	0.00249663	0.0723956	0.517697	3.40741	0.8338375	0.0192309	0.274794	0.0601126	0.814359	1.4968	0.211019	0.630257	1.87168	0.892108	1.82971	0.2025317
129310	-1754.192	-1547.685	-206.5071	0.179667	0.1315168	0.770894	0.05820205	9	4.889785	0.2635776	0.000243107	0.02293	0.328554	3.64827	0.829096	0.131852	0.274794	0.284078	0.697886	1.45801	0.224752	0.630257	1.77452	0.892108	1.88978	0.07019941
129320	-1749.476	-1538.543	-210.9331	0.2076905	0.1166174	0.8466333	0.05494878	9	4.987276	0.213533	0.000685932	0.0383266	0.403429	3.55756	0.901582	0.102351	0.312267	0.216718	0.575987	1.16524	0.259888	0.766641	1.75218	0.951548	1.88978	0.06094707
129330	-1758.249	-1548.96	-209.2898	0.2582668	0.1254354	0.7625946	0.1455185	9	4.450608	0.1343296	0.00251963	0.0727217	0.518598	3.40616	0.9081131	0.119225	0.20109	0.0735938	0.494392	1.6544	0.306521	0.895519	2.09963	0.680489	1.63732	0.1602427
129340	-1754.625	-1543.77	-210.8547	0.1887195	0.1110083	0.8265709	0.07658195	9	4.561998	0.1343296	0.00035155	0.0275317	0.353582	3.61854	0.9031528	0.207978	0.284885	0.096667	0.647915	1.80777	0.291474	0.614134	2.09963	0.680489	1.99815	0.08479401
129350	-1752.528	-1542.458	-210.07	0.253044	0.1216247	0.7397948	0.0670484	9	4.259235	0.1058505	0.00225667	0.0688969	0.507861	3.42099	0.8068432	0.0490665	0.101844	0.096667	0.621685	1.4654	0.291474	0.570199	2.09963	0.680489	1.9654	0.08309966
129360	-1760.999	-1557.249	-203.7494	0.2185707	0.1027961	1.019092	0.05982756	10	4.101225	0.2164523	0.000954938	0.0451287	0.43037	3.52355	1.078919	0.0307966	0.438191	0.096667	0.618205	1.62814	0.291474	1.56292	2.09963	0.680489	2.02626	0.05545138
129370	-1760.412	-1550.79	-209.622	0.2111346	0.1193485	0.7973177	0.1012807	9	4.611041	0.1513679	0.000764494	0.0404359	0.412088	3.54671	0.8985984	0.0564998	1.23324	0.304076	0.6184	1.57059	0.301693	1.56292	2.09963	0.680489	1.891	0.1127096
129380	-1762.569	-1555.532	-207.0377	0.2474987	0.1081485	1.065548	0.1223587	9	4.211365	0.2322817	0.00199723	0.0648896	0.496181	3.43693	1.187906	0.116023	1.08013	0.221171	0.49232	1.56054	0.205698	1.56292	1.85022	0.680489	1.96416	0.1030036
129390	-1760.255	-1556.191	-204.0637	0.2785618	0.1101397	0.8495101	0.06879459	10	4.931457	0.1956976	0.00371776	0.0879591	0.55798	3.35034	0.9183047	0.0305607	0.830783	0.221171	0.523443	1.67723	0.129648	1.56292	1.85022	0.672375	1.96416	0.07491478
129400	-1759.272	-1553.091	-206.1803	0.2673885	0.1137812	0.7758639	0.08365019	10	4.737534	0.1001953	0.00302307	0.0795042	0.53675	3.38072	0.8595141	0.0679772	0.830783	0.041349	0.569339	1.36819	0.132974	1.56292	1.85022	0.653866	1.82438	0.09732265
129410	-1757.279	-1546.557	-210.7228	0.2234333	0.1191905	0.7749959	0.2842927	9	4.734006	0.1253693	0.00109561	0.048293	0.442019	3.50859	1.059289	0.0728635	0.367365	0.197175	0.61308	1.55425	0.26126	1.10169	1.85022	0.732982	1.82447	0.2683808
129420	-1763.006	-1555.542	-207.4645	0.2839201	0.1163004	0.993188	0.1811873	9	3.956686	0.1942751	0.0040818	0.0920599	0.567784	3.33607	1.174375	0.0359414	0.346255	0.23998	0.53135	1.52912	0.249272	1.03179	1.78172	0.732982	1.81366	0.154284
129430	-1754.545	-1543.404	-211.1412	0.23698	0.1192103	0.9146841	0.1815079	8	4.622179	0.2481124	0.00155948	0.0574618	0.473212	3.46777	1.096192	0.000546108	0.334244	0.089197	0.672636	1.50254	0.280985	0.819665	1.79031	0.732982	1.81961	0.1655804
129440	-1756.486	-1545.852	-210.6333	0.2566355	0.1026755	0.8582715	0.1277939	9	4.833383	0.2024227	0.00243554	0.0715221	0.515272	3.41077	0.9860654	0.0279182	0.291824	0.089197	0.579582	1.35576	0.279519	0.800414	1.81303	0.716194	1.81961	0.1295998
129450	-1755.449	-1545.622	-209.8268	0.2115152	0.1312533	0.7486042	0.1370369	9	4.857919	0.120139	0.000773542	0.0406715	0.413038	3.54552	0.8856411	0.161876	0.249894	0.043165	0.629427	1.2863	0.166314	0.800414	1.72658	0.716194	1.62962	0.1547319
129460	-1750.743	-1536.172	-214.571	0.2235704	0.1152794	0.4211336	0.1358953	9	4.872487	0.2933795	0.00109977	0.0483833	0.442344	3.50817	0.5570289	0.0246498	0.155141	0.156162	0.629427	1.55347	0.255478	0.800414	1.80728	0.703462	1.86314	0.2439646
129470	-1751.124	-1543.417	-207.7067	0.1964316	0.1244604	0.7386116	0.2675494	9	4.400731	0.1581538	0.000468576	0.0317425	0.374281	3.59351	1.006161	0.179663	0.0647404	0.139245	0.69483	1.46161	0.259217	0.651	1.92241	0.703253	1.86314	0.2659111
129480	-1749.829	-1540.083	-209.7456	0.2092005	0.1138373	0.6799403	0.1959533	9	4.378505	0.2276169	0.000719647	0.0392462	0.407241	3.55279	0.8758935	0.0623304	0.114758	0.0957777	0.50802	1.67519	0.259217	0.725252	1.91059	0.703253	1.78731	0.2237182
129490	-1754.751	-1547.593	-207.1577	0.2425621	0.1147762	0.6417266	0.1373427	9	4.162354	0.2311619	0.00178305	0.0613735	0.485536	3.45131	0.7790692	0.256727	0.206925	0.0933504	0.558531	1.07247	0.259217	0.725252	1.78358	0.617216	1.78731	0.1762907
129500	-1740.01	-1533.688	-206.322	0.2307835	0.1148097	0.7879324	0.05475852	9	4.432013	0.2038979	0.00133379	0.0532072	0.459172	3.48629	0.8426909	0.328204	0.198695	0.207896	0.536175	1.26589	0.364042	0.617027	1.71468	0.617216	1.78731	0.06498055
129510	-1747.983	-1541.076	-206.9068	0.2718997	0.1227955	0.830781	0.06274207	9	4.329815	0.1969313	0.00329313	0.0829004	0.545452	3.36835	0.893523	0.288448	0.334073	0.273906	0.554693	1.42633	0.388063	0.903676	1.85933	0.776505	1.78731	0.07021875
129520	-1751.192	-1546.364	-204.8273	0.2684242	0.1402123	0.7857222	0.1841684	9	4.090743	0.1319042	0.00308383	0.0802816	0.538764	3.37787	0.9698906	0.138249	0.436929	0.319445	0.746934	1.13229	0.447129	0.903676	1.55143	0.776505	1.78731	0.1898857
129530	-1744.397	-1542.228	-202.1687	0.2678341	0.1140058	0.7762105	0.06871457	9	3.925005	0.1777348	0.00304912	0.0798385	0.537617	3.37949	0.844925	0.239836	0.333473	0.132234	0.665765	1.21998	0.421517	0.903676	1.44218	0.776505	1.74624	0.08132624
129540	-1745.271	-1542.641	-202.6304	0.277398	0.1563245	0.7103505	0.08762156	9	3.680651	0.3993664	0.00364136	0.087072	0.555819	3.35347	0.797972	0.15424	0.383079	0.147041	0.580996	1.0573	0.395687	0.903676	1.60464	0.747889	1.74624	0.1098053
129550	-1742.141	-1542.829	-199.3121	0.233993	0.1191192	1.077456	0.04780024	9	3.235549	0.2341331	0.00144778	0.0553989	0.466492	3.47666	1.125256	0.0365034	0.481858	0.0552388	0.723235	1.23892	0.317042	0.903676	1.66395	0.836975	1.78078	0.04247944
129560	-1746.916	-1539.131	-207.785	0.1812456	0.116538	0.7945829	0.09377537	9	4.477769	0.2562473	0.000259949	0.0237047	0.332974	3.64306	0.8883583	0.195442	0.471594	0.0552388	0.59117	1.43051	0.454857	0.903676	1.84571	0.851098	1.78107	0.1055603
129570	-1746.903	-1542.818	-204.0843	0.2456029	0.1193544	0.7245465	0.08453102	9	4.375263	0.2174024	0.00191312	0.0635333	0.492121	3.44243	0.8090776	0.223877	0.402862	0.0998035	0.636898	1.3124	0.45317	0.903676	1.39716	0.851098	1.95359	0.1044783
129580	-1754.441	-1550.602	-203.8391	0.2745734	0.1354687	0.9357694	0.06078099	10	4.834868	0.2633053	0.00345983	0.0849248	0.550526	3.36109	0.9965504	0.223877	0.531341	0.0654608	0.791372	1.40209	0.45757	0.859695	1.74408	0.93803	2.03095	0.06099138
129590	-1756.49	-1547.772	-208.7185	0.2136885	0.1218434	0.7437132	0.1345503	9	4.189346	0.09627133	0.00082663	0.0420267	0.418431	3.53872	0.8782635	0.0481168	0.131851	0.114046	0.767743	1.31855	0.449108	0.490211	1.44975	0.93803	2.01343	0.1532003
129600	-1760.835	-1551.504	-209.3301	0.2933178	0.1158247	0.5649112	0.1317533	9	4.775305	0.2601447	0.00476894	0.0993078	0.584408	3.31151	0.6966644	0.0610061	0.253335	0.133066	0.704533	0.941842	0.420391	1.4404	1.25207	0.93803	1.5994	0.1891201
129610	-1752.072	-1544.376	-207.6953	0.208345	0.1337689	0.6579917	0.1136792	10	4.997539	0.2994111	0.000700409	0.0387242	0.405084	3.55549	0.7716709	0.250664	0.565569	0.133066	0.892613	0.941842	0.431774	1.4404	1.56856	0.93803	1.63071	0.1473156
129620	-1757.502	-1544.865	-212.6369	0.2460895	0.1083925	1.287333	0.08852405	10	4.661743	0.197041	0.00193449	0.0638807	0.493166	3.44102	1.375857	0.0810405	0.767126	0.102924	0.856339	1.11934	0.471073	1.4404	1.20728	0.93803	1.53693	0.06434101
129630	-1757.545	-1550.42	-207.1246	0.209309	0.09287509	0.8755303	0.04733806	10	4.491957	0.2065317	0.000722114	0.0393126	0.407514	3.55245	0.9228683	0.252656	1.00974	0.1192	0.727461	1.43903	0.454427	1.4404	1.59193	0.977873	1.70222	0.05129449
129640	-1757.486	-1548.151	-209.3357	0.2095534	0.135055	0.6045596	0.08997578	9	4.451451	0.2397348	0.00072769	0.0394623	0.408128	3.55168	0.6945354	0.163979	1.00974	0.114496	0.820138	1.43648	0.50981	1.4404	1.644	0.929315	1.68827	0.1295482
129650	-1755.281	-1551.704	-203.5768	0.248927	0.141109	0.9140829	0.02714994	10	4.25418	0.2261578	0.00206212	0.0659161	0.499217	3.4328	0.9412328	0.133239	0.795996	0.279537	0.746135	1.4315	0.501174	1.3703	1.76654	0.808483	1.68827	0.02884509
129660	-1760.73	-1549.981	-210.7494	0.2062465	0.1214623	0.7794729	0.1258249	9	4.456202	0.1410935	0.000654739	0.037455	0.399763	3.56213	0.9052978	0.0376655	0.795996	0.164925	0.775706	1.16415	0.498456	1.3703	1.49766	0.83321	1.72179	0.1389873
129670	-1756.182	-1543.153	-213.0288	0.2291085	0.1139916	0.6255631	0.07047403	9	4.508863	0.2498134	0.00127674	0.0520742	0.455311	3.49134	0.6960372	0.124146	0.080047	0.0929578	0.728311	1.3623	0.479903	0.920723	1.5511	0.83321	1.72179	0.1012504
129680	-1746.789	-1538.972	-207.8169	0.224701	0.1110402	0.7779021	0.06424452	9	4.01535	0.1607325	0.00113447	0.0491297	0.445016	3.50472	0.8421466	0.228285	0.264908	0.633275	0.737801	1.71212	0.430612	0.920723	1.81986	0.83321	1.72179	0.07628662
129690	-1750.299	-1540.096	-210.2034	0.2262673	0.1295504	1.074254	0.01618992	9	4.641227	0.1765243	0.00118374	0.0501698	0.448697	3.49995	1.090444	0.0993718	0.31251	0.454766	0.737801	1.59317	0.487617	0.920723	1.87679	0.791629	1.61267	0.01484709
129700	-1747.239	-1536.165	-211.0745	0.2487695	0.09777659	0.7753655	0.02433479	9	4.86486	0.2909752	0.0020549	0.0658028	0.498884	3.43326	0.7997003	0.125588	0.294617	0.354999	0.683887	1.65755	0.525569	0.961604	1.83431	0.831334	1.60224	0.03042989
129710	-1750.376	-1537.073	-213.3033	0.2198039	0.1070298	0.7727861	0.04038316	9	4.987465	0.145561	0.000989376	0.0459243	0.433347	3.51974	0.8131692	0.0931852	0.104605	0.0987865	0.726511	1.9408	0.6043	0.920777	1.77352	0.831334	1.68101	0.04966144
129720	-1759.2	-1547.64	-211.5599	0.2351805	0.1150044	1.094333	0.07805003	9	4.837761	0.1886848	0.00149153	0.0562164	0.469174	3.47312	1.172383	0.191006	0.4414	0.0987865	0.666431	1.75398	0.473729	0.920777	1.8069	0.831334	1.49454	0.06657384
129730	-1746.274	-1540.847	-205.4278	0.2304278	0.1110555	0.8444309	0.06522788	10	4.911425	0.2872556	0.00132153	0.052966	0.458355	3.48736	0.9096588	0.322945	0.403214	0.0987865	0.739388	1.31589	0.294794	1.03338	1.86976	0.812956	1.56142	0.07170587
129740	-1751.3	-1544.106	-207.1939	0.235764	0.1054872	0.692389	0.1723014	10	4.759466	0.1055177	0.00151335	0.0566194	0.470487	3.47138	0.8646903	0.324672	0.728801	0.197765	0.709353	1.49888	0.203384	1.18541	1.82005	0.812956	1.77755	0.1992637
129750	-1749.703	-1542.224	-207.4796	0.2758291	0.1070383	0.7132887	0.1222815	9	4.889857	0.2427922	0.00353985	0.0858783	0.552888	3.35769	0.8355703	0.182141	0.713796	0.0649339	0.708864	1.49045	0.35503	1.18541	1.8693	0.821926	1.79076	0.146345
129760	-1752.387	-1543.503	-208.8842	0.2137113	0.118743	1.063414	0.1114163	9	4.557593	0.2562714	0.0008272	0.0420411	0.418487	3.53864	1.174831	0.0780923	0.0547982	0.0832301	0.749063	1.34396	0.39875	1.18541	1.88231	0.820978	1.79076	0.09483601
129770	-1758.782	-1550.495	-208.2874	0.3117411	0.1235212	0.893942	0.1133624	9	4.456058	0.1774497	0.00629596	0.113654	0.615004	3.26505	1.007304	0.556431	0.16276	0.0730919	0.749063	1.04463	0.421067	1.17061	1.89539	0.820978	1.68872	0.1125403
129780	-1751.556	-1544.246	-207.3103	0.2331701	0.1205114	0.7913642	0.09893224	9	3.901047	0.1427549	0.00141796	0.0548344	0.464625	3.47912	0.8902965	0.531336	0.351748	0.0980343	0.73286	1.65767	0.380276	0.772782	1.87144	0.820978	1.63401	0.1111228
129790	-1762.209	-1546.687	-215.522	0.2320959	0.1072964	0.7312916	0.2356436	9	4.632868	0.1752164	0.00137965	0.0541002	0.462178	3.48234	0.9669351	0.243414	0.255389	0.0191153	0.794652	1.77048	0.380276	0.877639	1.95332	1.05891	1.63401	0.2437015
129800	-1747.51	-1534.624	-212.8859	0.2453103	0.1064619	0.9554405	0.1366694	9	3.816989	0.2562869	0.00190035	0.0633247	0.491491	3.44328	1.09211	0.17055	0.255389	0.190299	0.794652	1.57343	0.378937	0.690704	1.92095	0.979372	2.04923	0.1251425
129810	-1752.293	-1540.541	-211.7521	0.2607015	0.1140962	1.129642	0.1173599	9	3.815492	0.2671078	0.00264847	0.0745199	0.523517	3.39931	1.247002	0.100005	0.250984	0.226942	0.834911	1.41711	0.354716	0.624127	2.21515	1.00621	2.0237	0.0941136
129820	-1753.49	-1544.641	-208.8482	0.1864234	0.1165935	0.8166069	0.05171841	9	4.420206	0.1727148	0.000321242	0.0263286	0.347307	3.62604	0.8683253	0.05531	0.334046	0.0800944	0.900381	2.15366	0.402482	0.833437	2.13939	1.00621	2.07401	0.05956109
129830	-1750.566	-1542.678	-207.8877	0.2807712	0.1055361	0.7906777	0.04116534	9	4.896879	0.1593463	0.00386543	0.0896468	0.562052	3.34444	0.8318431	0.115553	0.45454	0.0836784	0.899665	1.84234	0.319777	0.833437	2.18066	1.00621	2.07401	0.0494869
129840	-1745.663	-1534.826	-210.8377	0.2276419	0.1064097	0.7977367	0.04241587	9	4.162087	0.3212542	0.00122814	0.0510884	0.451907	3.49578	0.8401525	0.0907633	0.352653	0.0543529	0.899665	1.73237	0.283182	1.00926	2.22733	1.1327	2.00549	0.05048592
129850	-1762.177	-1552.356	-209.8212	0.22148	0.1141287	0.876628	0.09674148	9	4.60005	0.3719336	0.00103752	0.0470132	0.437368	3.51458	0.9733695	0.041433	0.213938	0.018445	1.09927	1.51712	0.324351	1.00926	2.29686	1.1327	2.00549	0.09938824
129860	-1752.271	-1541.914	-210.3568	0.2610038	0.1081609	0.7360631	0.08779734	9	4.981899	0.1052926	0.00266475	0.0747439	0.524124	3.39847	0.8238604	0.125352	0.567981	0.200075	0.77761	1.77427	0.324351	1.00926	2.11091	0.92249	2.00549	0.1065682
129870	-1757.999	-1550.713	-207.286	0.187455	0.1321462	1.013417	0.1183526	10	4.288784	0.1370813	0.000334614	0.0268662	0.350132	3.62267	1.13177	0.0438616	0.565268	0.13362	0.64903	2.04286	0.274028	1.00926	2.08517	0.728668	1.8542	0.104573
129880	-1753.585	-1539.933	-213.652	0.2466082	0.1157734	0.8175375	0.2058388	9	4.678863	0.1155297	0.00195743	0.0642516	0.494278	3.43951	1.023376	0.0689643	0.500102	0.13362	0.548048	1.79982	0.36886	0.928961	2.0947	0.728668	2.01402	0.201137
129890	-1757.086	-1541.135	-215.9508	0.2411431	0.08831123	0.86645	0.0684361	9	4.630197	0.1378273	0.00172436	0.0603724	0.482432	3.45547	0.9348861	0.0359893	0.368384	0.13362	0.845697	1.19491	0.335666	0.905804	2.04407	0.926161	1.92786	0.07320261
129900	-1755.046	-1539.666	-215.3805	0.2188697	0.08801704	0.706262	0.04474865	9	4.711916	0.236124	0.00096321	0.0453211	0.431093	3.52262	0.7510106	0.363138	0.432872	0.314643	0.845697	1.96984	0.281992	1.31145	2.16225	0.96405	1.92786	0.05958457
129910	-1771.045	-1554.314	-216.7309	0.2381929	0.09906886	0.781273	0.08222716	9	4.749988	0.2358395	0.0016064	0.0583056	0.475916	3.46417	0.8635002	0.260018	0.112772	0.314643	0.876577	2.03029	0.311482	1.31145	2.1699	0.989775	2.02507	0.09522542
